timestamp,customer_id,session_id,page,action,device,source
2023-01-25 22:05:00,,SES003256,categorie,view,desktop,facebook
2023-08-31 06:51:00,CUS01376,SES003257,accueil,view,desktop,direct
2022-08-19 10:29:00,CUS02376,SES003258,accueil,view,desktop,direct
2022-08-19 10:31:00,CUS02376,SES003258,categorie,view,desktop,direct
2023-07-01 21:00:00,CUS02546,SES003259,accueil,view,desktop,google
2023-07-01 21:05:00,CUS02546,SES003259,categorie,view,desktop,google
2023-07-01 21:10:00,CUS02546,SES003259,fiche_produit,view,desktop,google
2023-05-02 17:49:00,CUS02962,SES003260,accueil,view,desktop,direct
2023-05-02 17:50:00,CUS02962,SES003260,categorie,view,desktop,direct
2023-09-15 08:17:00,CUS00476,SES003261,accueil,view,desktop,email
2023-09-15 08:20:00,CUS00476,SES003261,categorie,view,desktop,email
2023-09-15 08:23:00,CUS00476,SES003261,fiche_produit,view,desktop,email
2023-09-15 08:20:00,CUS00476,SES003261,panier,add_to_cart,desktop,email
2022-03-20 13:37:00,,SES003262,accueil,view,mobile,direct
2023-12-25 20:17:00,,SES003263,accueil,view,mobile,google
2022-10-15 17:07:00,CUS00141,SES003264,accueil,view,mobile,google
2022-10-15 17:12:00,CUS00141,SES003264,categorie,view,mobile,google
2022-10-15 17:11:00,CUS00141,SES003264,fiche_produit,view,mobile,google
2022-05-24 14:25:00,CUS02544,SES003265,accueil,view,desktop,tiktok
2022-05-24 14:30:00,CUS02544,SES003265,categorie,view,desktop,tiktok
2022-05-24 14:35:00,CUS02544,SES003265,fiche_produit,view,desktop,tiktok
2023-04-08 16:44:00,CUS01742,SES003266,accueil,view,desktop,direct
2023-11-08 09:44:00,CUS01234,SES003267,accueil,view,mobile,google
2023-11-08 09:45:00,CUS01234,SES003267,categorie,view,mobile,google
2023-11-08 09:48:00,CUS01234,SES003267,fiche_produit,view,mobile,google
2023-11-08 09:47:00,CUS01234,SES003267,panier,add_to_cart,mobile,google
2023-11-08 09:52:00,CUS01234,SES003267,checkout,view,mobile,google
2023-11-08 09:59:00,CUS01234,SES003267,confirmation,purchase,mobile,google
2023-04-10 12:12:00,CUS01089,SES003268,accueil,view,desktop,google
2023-04-10 12:15:00,CUS01089,SES003268,categorie,view,desktop,google
2023-04-10 12:20:00,CUS01089,SES003268,fiche_produit,view,desktop,google
2024-01-11 12:08:00,CUS02159,SES003269,accueil,view,desktop,google
2024-01-11 12:11:00,CUS02159,SES003269,categorie,view,desktop,google
2023-07-14 12:11:00,CUS00230,SES003270,accueil,view,mobile,instagram
2023-02-08 20:56:00,CUS02631,SES003271,accueil,view,mobile,google
2024-04-14 23:05:00,,SES003272,accueil,view,mobile,google
2023-03-09 09:23:00,CUS00244,SES003273,accueil,view,desktop,email
2022-07-25 09:19:00,CUS02094,SES003274,accueil,view,tablet,facebook
2022-11-23 07:11:00,CUS01041,SES003275,accueil,view,mobile,direct
2023-02-27 21:31:00,CUS00617,SES003276,accueil,view,mobile,google
2023-02-27 21:35:00,CUS00617,SES003276,categorie,view,mobile,google
2022-03-20 23:06:00,CUS00408,SES003277,accueil,view,mobile,google
2022-03-20 23:08:00,CUS00408,SES003277,categorie,view,mobile,google
2022-03-20 23:12:00,CUS00408,SES003277,fiche_produit,view,mobile,google
2023-04-06 07:04:00,CUS01146,SES003278,accueil,view,desktop,instagram
2023-11-27 16:49:00,CUS00660,SES003279,accueil,view,desktop,google
2023-11-27 16:53:00,CUS00660,SES003279,categorie,view,desktop,google
2023-11-27 16:51:00,CUS00660,SES003279,fiche_produit,view,desktop,google
2022-05-18 07:36:00,CUS00216,SES003280,accueil,view,desktop,direct
2022-05-18 07:41:00,CUS00216,SES003280,categorie,view,desktop,direct
2024-05-18 06:39:00,CUS00053,SES003281,accueil,view,mobile,tiktok
2023-02-28 10:11:00,CUS01640,SES003282,accueil,view,desktop,facebook
2023-09-14 06:58:00,,SES003283,accueil,view,mobile,email
2024-03-22 17:14:00,CUS02307,SES003284,accueil,view,mobile,direct
2024-03-22 17:15:00,CUS02307,SES003284,categorie,view,mobile,direct
2023-04-22 11:56:00,CUS00088,SES003285,accueil,view,desktop,facebook
2023-04-22 11:58:00,CUS00088,SES003285,categorie,view,desktop,facebook
2024-06-14 23:15:00,CUS00044,SES003286,accueil,view,desktop,facebook
2024-06-14 23:17:00,CUS00044,SES003286,categorie,view,desktop,facebook
2024-06-14 23:17:00,CUS00044,SES003286,fiche_produit,view,desktop,facebook
2024-05-09 18:33:00,,SES003287,accueil,view,mobile,facebook
2022-10-31 09:24:00,CUS02055,SES003288,accueil,view,desktop,direct
2022-10-31 09:25:00,CUS02055,SES003288,categorie,view,desktop,direct
2023-12-11 16:12:00,CUS02449,SES003289,accueil,view,desktop,instagram
2023-12-11 16:17:00,CUS02449,SES003289,categorie,view,desktop,instagram
2024-01-29 15:40:00,CUS00965,SES003290,accueil,view,desktop,facebook
2024-01-29 15:44:00,CUS00965,SES003290,categorie,view,desktop,facebook
2024-01-29 15:50:00,CUS00965,SES003290,fiche_produit,view,desktop,facebook
2023-02-12 20:23:00,CUS02761,SES003291,accueil,view,mobile,google
2023-02-12 20:25:00,CUS02761,SES003291,categorie,view,mobile,google
2023-09-18 13:11:00,CUS00701,SES003292,accueil,view,desktop,google
2022-02-09 09:52:00,CUS01874,SES003293,accueil,view,desktop,instagram
2023-05-14 08:49:00,CUS02179,SES003294,accueil,view,mobile,instagram
2023-05-14 08:52:00,CUS02179,SES003294,categorie,view,mobile,instagram
2023-05-14 08:53:00,CUS02179,SES003294,fiche_produit,view,mobile,instagram
2023-10-25 06:56:00,CUS02860,SES003295,accueil,view,desktop,direct
2022-05-13 20:27:00,,SES003296,accueil,view,mobile,instagram
2022-05-13 20:28:00,,SES003296,categorie,view,mobile,instagram
2022-05-13 18:25:00,CUS02002,SES003297,accueil,view,mobile,google
2024-06-23 12:20:00,,SES003298,accueil,view,desktop,direct
2024-06-23 12:22:00,,SES003298,categorie,view,desktop,direct
2023-01-18 15:21:00,CUS01324,SES003299,accueil,view,tablet,instagram
2023-01-18 15:22:00,CUS01324,SES003299,categorie,view,tablet,instagram
2023-01-18 15:27:00,CUS01324,SES003299,fiche_produit,view,tablet,instagram
2022-08-03 19:09:00,CUS00395,SES003300,accueil,view,mobile,google
2022-08-03 19:11:00,CUS00395,SES003300,categorie,view,mobile,google
2022-08-03 19:19:00,CUS00395,SES003300,fiche_produit,view,mobile,google
2022-08-03 19:18:00,CUS00395,SES003300,panier,add_to_cart,mobile,google
2023-03-09 12:30:00,CUS01952,SES003301,accueil,view,desktop,facebook
2023-03-13 07:31:00,CUS00231,SES003302,accueil,view,mobile,google
2022-11-23 20:06:00,CUS00027,SES003303,accueil,view,mobile,instagram
2023-08-22 23:47:00,CUS02875,SES003304,accueil,view,mobile,direct
2022-12-17 23:03:00,CUS01669,SES003305,accueil,view,tablet,instagram
2022-12-17 23:08:00,CUS01669,SES003305,categorie,view,tablet,instagram
2024-02-05 22:45:00,CUS02488,SES003306,accueil,view,mobile,facebook
2024-02-05 22:47:00,CUS02488,SES003306,categorie,view,mobile,facebook
2024-02-05 22:47:00,CUS02488,SES003306,fiche_produit,view,mobile,facebook
2024-02-05 23:00:00,CUS02488,SES003306,panier,add_to_cart,mobile,facebook
2023-02-15 22:11:00,CUS02802,SES003307,accueil,view,desktop,instagram
2023-02-15 22:12:00,CUS02802,SES003307,categorie,view,desktop,instagram
2023-02-15 22:13:00,CUS02802,SES003307,fiche_produit,view,desktop,instagram
2022-06-13 14:52:00,CUS00761,SES003308,accueil,view,mobile,direct
2022-06-13 14:56:00,CUS00761,SES003308,categorie,view,mobile,direct
2022-06-13 14:54:00,CUS00761,SES003308,fiche_produit,view,mobile,direct
2024-05-25 18:10:00,CUS00383,SES003309,accueil,view,desktop,google
2024-05-25 18:12:00,CUS00383,SES003309,categorie,view,desktop,google
2023-03-03 20:08:00,,SES003310,accueil,view,mobile,direct
2023-03-03 20:09:00,,SES003310,categorie,view,mobile,direct
2023-03-03 20:16:00,,SES003310,fiche_produit,view,mobile,direct
2022-03-23 11:42:00,CUS00476,SES003311,accueil,view,desktop,facebook
2022-03-23 11:44:00,CUS00476,SES003311,categorie,view,desktop,facebook
2022-03-23 11:50:00,CUS00476,SES003311,fiche_produit,view,desktop,facebook
2022-03-23 11:54:00,CUS00476,SES003311,panier,add_to_cart,desktop,facebook
2022-03-23 12:02:00,CUS00476,SES003311,checkout,view,desktop,facebook
2022-10-24 18:06:00,CUS00200,SES003312,accueil,view,tablet,google
2022-04-25 16:21:00,CUS02635,SES003313,accueil,view,desktop,direct
2022-04-25 16:22:00,CUS02635,SES003313,categorie,view,desktop,direct
2022-04-25 16:23:00,CUS02635,SES003313,fiche_produit,view,desktop,direct
2022-04-25 16:33:00,CUS02635,SES003313,panier,add_to_cart,desktop,direct
2024-03-04 10:35:00,CUS01974,SES003314,accueil,view,mobile,email
2024-03-04 10:39:00,CUS01974,SES003314,categorie,view,mobile,email
2022-03-17 22:22:00,CUS02257,SES003315,accueil,view,mobile,facebook
2022-03-17 22:26:00,CUS02257,SES003315,categorie,view,mobile,facebook
2022-03-17 22:32:00,CUS02257,SES003315,fiche_produit,view,mobile,facebook
2024-01-03 06:06:00,CUS00858,SES003316,accueil,view,desktop,google
2023-01-20 06:00:00,CUS02769,SES003317,accueil,view,desktop,google
2023-03-06 23:37:00,,SES003318,accueil,view,mobile,google
2023-03-06 23:40:00,,SES003318,categorie,view,mobile,google
2024-06-18 17:55:00,CUS01122,SES003319,accueil,view,mobile,facebook
2024-06-18 17:59:00,CUS01122,SES003319,categorie,view,mobile,facebook
2024-06-18 18:05:00,CUS01122,SES003319,fiche_produit,view,mobile,facebook
2024-06-18 18:10:00,CUS01122,SES003319,panier,add_to_cart,mobile,facebook
2023-05-10 12:05:00,CUS01015,SES003320,accueil,view,mobile,google
2023-10-18 21:05:00,CUS02548,SES003321,accueil,view,mobile,direct
2023-10-18 21:07:00,CUS02548,SES003321,categorie,view,mobile,direct
2023-10-18 21:13:00,CUS02548,SES003321,fiche_produit,view,mobile,direct
2022-05-25 10:43:00,CUS01639,SES003322,accueil,view,desktop,direct
2022-05-25 10:45:00,CUS01639,SES003322,categorie,view,desktop,direct
2022-05-25 10:47:00,CUS01639,SES003322,fiche_produit,view,desktop,direct
2024-04-12 06:24:00,CUS01012,SES003323,accueil,view,mobile,google
2022-05-04 09:05:00,CUS02689,SES003324,accueil,view,desktop,google
2022-05-04 09:07:00,CUS02689,SES003324,categorie,view,desktop,google
2022-05-04 09:11:00,CUS02689,SES003324,fiche_produit,view,desktop,google
2023-12-17 13:35:00,CUS01019,SES003325,accueil,view,mobile,google
2023-12-17 13:39:00,CUS01019,SES003325,categorie,view,mobile,google
2023-12-17 13:37:00,CUS01019,SES003325,fiche_produit,view,mobile,google
2022-11-05 12:55:00,CUS00805,SES003326,accueil,view,desktop,facebook
2024-02-21 06:09:00,CUS02478,SES003327,accueil,view,mobile,google
2024-02-21 06:14:00,CUS02478,SES003327,categorie,view,mobile,google
2024-02-21 06:13:00,CUS02478,SES003327,fiche_produit,view,mobile,google
2023-09-16 08:15:00,CUS01030,SES003328,accueil,view,mobile,email
2023-09-16 08:16:00,CUS01030,SES003328,categorie,view,mobile,email
2023-09-16 08:21:00,CUS01030,SES003328,fiche_produit,view,mobile,email
2023-01-18 19:23:00,CUS02245,SES003329,accueil,view,tablet,direct
2024-06-07 17:25:00,CUS01732,SES003330,accueil,view,desktop,direct
2022-12-15 21:27:00,CUS00915,SES003331,accueil,view,mobile,google
2022-12-15 21:32:00,CUS00915,SES003331,categorie,view,mobile,google
2022-12-15 21:31:00,CUS00915,SES003331,fiche_produit,view,mobile,google
2023-02-02 08:06:00,,SES003332,accueil,view,mobile,google
2023-02-02 08:07:00,,SES003332,categorie,view,mobile,google
2023-02-02 08:12:00,,SES003332,fiche_produit,view,mobile,google
2022-02-18 07:10:00,CUS01516,SES003333,accueil,view,desktop,direct
2022-02-18 07:15:00,CUS01516,SES003333,categorie,view,desktop,direct
2024-03-08 23:59:00,CUS00571,SES003334,accueil,view,mobile,instagram
2024-03-09 00:02:00,CUS00571,SES003334,categorie,view,mobile,instagram
2024-03-09 00:01:00,CUS00571,SES003334,fiche_produit,view,mobile,instagram
2024-03-09 00:14:00,CUS00571,SES003334,panier,add_to_cart,mobile,instagram
2023-08-28 21:10:00,CUS01963,SES003335,accueil,view,desktop,google
2024-03-18 18:17:00,CUS01597,SES003336,accueil,view,desktop,facebook
2022-05-16 11:16:00,CUS00115,SES003337,accueil,view,mobile,google
2022-05-16 11:18:00,CUS00115,SES003337,categorie,view,mobile,google
2022-05-16 11:20:00,CUS00115,SES003337,fiche_produit,view,mobile,google
2022-03-08 08:25:00,CUS01375,SES003338,accueil,view,desktop,direct
2022-03-08 08:29:00,CUS01375,SES003338,categorie,view,desktop,direct
2022-03-08 08:35:00,CUS01375,SES003338,fiche_produit,view,desktop,direct
2023-10-28 21:54:00,,SES003339,accueil,view,desktop,email
2023-10-28 21:58:00,,SES003339,categorie,view,desktop,email
2023-10-28 21:56:00,,SES003339,fiche_produit,view,desktop,email
2023-10-28 22:09:00,,SES003339,panier,add_to_cart,desktop,email
2023-10-28 21:58:00,,SES003339,checkout,view,desktop,email
2023-10-28 22:19:00,,SES003339,confirmation,purchase,desktop,email
2023-01-02 15:18:00,CUS02442,SES003340,accueil,view,mobile,facebook
2023-01-02 15:21:00,CUS02442,SES003340,categorie,view,mobile,facebook
2023-01-02 15:22:00,CUS02442,SES003340,fiche_produit,view,mobile,facebook
2024-06-29 16:04:00,,SES003341,accueil,view,mobile,google
2022-09-05 14:26:00,CUS02011,SES003342,accueil,view,desktop,tiktok
2022-09-05 14:28:00,CUS02011,SES003342,categorie,view,desktop,tiktok
2022-09-05 14:36:00,CUS02011,SES003342,fiche_produit,view,desktop,tiktok
2022-09-05 14:29:00,CUS02011,SES003342,panier,add_to_cart,desktop,tiktok
2022-09-05 14:34:00,CUS02011,SES003342,checkout,view,desktop,tiktok
2024-05-24 19:48:00,CUS02786,SES003343,accueil,view,mobile,instagram
2024-05-24 19:52:00,CUS02786,SES003343,categorie,view,mobile,instagram
2022-01-29 21:01:00,,SES003344,accueil,view,desktop,google
2022-01-29 21:04:00,,SES003344,categorie,view,desktop,google
2022-12-14 20:54:00,CUS00463,SES003345,accueil,view,mobile,google
2022-03-16 23:46:00,,SES003346,accueil,view,tablet,direct
2023-03-11 10:41:00,CUS00702,SES003347,accueil,view,mobile,direct
2023-03-11 10:44:00,CUS00702,SES003347,categorie,view,mobile,direct
2023-04-27 19:42:00,CUS02281,SES003348,accueil,view,desktop,direct
2023-04-27 19:43:00,CUS02281,SES003348,categorie,view,desktop,direct
2023-04-27 19:52:00,CUS02281,SES003348,fiche_produit,view,desktop,direct
2022-11-10 15:04:00,CUS00204,SES003349,accueil,view,mobile,tiktok
2023-02-18 21:34:00,CUS00702,SES003350,accueil,view,tablet,tiktok
2023-04-04 18:09:00,CUS01358,SES003351,accueil,view,desktop,direct
2023-04-04 18:12:00,CUS01358,SES003351,categorie,view,desktop,direct
2024-01-13 20:32:00,CUS02505,SES003352,accueil,view,mobile,google
2024-01-13 20:35:00,CUS02505,SES003352,categorie,view,mobile,google
2023-04-20 23:42:00,CUS02054,SES003353,accueil,view,mobile,google
2023-04-20 23:43:00,CUS02054,SES003353,categorie,view,mobile,google
2022-10-09 13:26:00,,SES003354,accueil,view,mobile,google
2022-10-09 13:27:00,,SES003354,categorie,view,mobile,google
2022-10-09 13:34:00,,SES003354,fiche_produit,view,mobile,google
2023-02-25 23:00:00,CUS01183,SES003355,accueil,view,mobile,facebook
2023-02-07 18:43:00,CUS02065,SES003356,accueil,view,mobile,instagram
2024-05-24 19:53:00,CUS02173,SES003357,accueil,view,desktop,instagram
2024-05-24 19:54:00,CUS02173,SES003357,categorie,view,desktop,instagram
2024-05-24 20:01:00,CUS02173,SES003357,fiche_produit,view,desktop,instagram
2022-04-29 09:18:00,CUS02386,SES003358,accueil,view,mobile,instagram
2022-04-29 09:20:00,CUS02386,SES003358,categorie,view,mobile,instagram
2023-02-07 08:48:00,CUS01914,SES003359,accueil,view,desktop,direct
2023-02-07 08:50:00,CUS01914,SES003359,categorie,view,desktop,direct
2024-01-18 15:19:00,,SES003360,accueil,view,mobile,direct
2024-01-18 15:22:00,,SES003360,categorie,view,mobile,direct
2023-01-05 20:09:00,,SES003361,accueil,view,mobile,google
2022-02-08 07:31:00,,SES003362,accueil,view,mobile,google
2022-02-08 07:35:00,,SES003362,categorie,view,mobile,google
2023-08-12 21:09:00,CUS00122,SES003363,accueil,view,mobile,direct
2022-11-20 22:34:00,CUS00131,SES003364,accueil,view,mobile,google
2022-11-20 22:35:00,CUS00131,SES003364,categorie,view,mobile,google
2024-06-25 19:48:00,,SES003365,accueil,view,mobile,instagram
2024-06-25 19:50:00,,SES003365,categorie,view,mobile,instagram
2024-01-15 22:24:00,,SES003366,accueil,view,desktop,direct
2024-01-15 22:25:00,,SES003366,categorie,view,desktop,direct
2024-01-15 22:28:00,,SES003366,fiche_produit,view,desktop,direct
2024-06-03 19:01:00,,SES003367,accueil,view,desktop,google
2024-06-03 19:06:00,,SES003367,categorie,view,desktop,google
2024-06-03 19:03:00,,SES003367,fiche_produit,view,desktop,google
2023-08-16 23:22:00,CUS01658,SES003368,accueil,view,desktop,tiktok
2023-08-16 23:24:00,CUS01658,SES003368,categorie,view,desktop,tiktok
2023-08-16 23:28:00,CUS01658,SES003368,fiche_produit,view,desktop,tiktok
2023-08-16 23:31:00,CUS01658,SES003368,panier,add_to_cart,desktop,tiktok
2022-06-06 19:58:00,CUS02904,SES003369,accueil,view,desktop,google
2022-06-06 20:00:00,CUS02904,SES003369,categorie,view,desktop,google
2022-03-07 20:39:00,CUS02497,SES003370,accueil,view,mobile,google
2024-05-23 22:08:00,CUS00920,SES003371,accueil,view,desktop,direct
2024-05-23 22:13:00,CUS00920,SES003371,categorie,view,desktop,direct
2024-05-23 22:16:00,CUS00920,SES003371,fiche_produit,view,desktop,direct
2023-07-23 13:18:00,CUS01859,SES003372,accueil,view,desktop,facebook
2024-05-16 07:37:00,,SES003373,accueil,view,tablet,google
2022-03-28 20:46:00,CUS01699,SES003374,accueil,view,mobile,google
2022-03-28 20:48:00,CUS01699,SES003374,categorie,view,mobile,google
2022-12-20 20:12:00,CUS02571,SES003375,accueil,view,mobile,email
2022-12-20 20:16:00,CUS02571,SES003375,categorie,view,mobile,email
2023-08-10 15:56:00,,SES003376,accueil,view,mobile,tiktok
2023-08-10 16:01:00,,SES003376,categorie,view,mobile,tiktok
2023-08-10 16:00:00,,SES003376,fiche_produit,view,mobile,tiktok
2022-01-01 16:50:00,,SES003377,accueil,view,mobile,google
2023-01-06 21:18:00,,SES003378,accueil,view,desktop,google
2023-01-06 21:21:00,,SES003378,categorie,view,desktop,google
2022-07-04 09:19:00,CUS01804,SES003379,accueil,view,tablet,google
2022-07-04 09:20:00,CUS01804,SES003379,categorie,view,tablet,google
2022-05-01 07:57:00,CUS02837,SES003380,accueil,view,tablet,instagram
2022-05-01 07:58:00,CUS02837,SES003380,categorie,view,tablet,instagram
2023-06-27 09:15:00,CUS00434,SES003381,accueil,view,tablet,direct
2023-06-27 09:19:00,CUS00434,SES003381,categorie,view,tablet,direct
2023-06-27 09:21:00,CUS00434,SES003381,fiche_produit,view,tablet,direct
2022-09-18 13:16:00,CUS02676,SES003382,accueil,view,desktop,facebook
2022-08-20 16:55:00,CUS01010,SES003383,accueil,view,mobile,google
2022-08-20 17:00:00,CUS01010,SES003383,categorie,view,mobile,google
2022-07-30 11:17:00,CUS00517,SES003384,accueil,view,mobile,facebook
2022-07-30 11:22:00,CUS00517,SES003384,categorie,view,mobile,facebook
2022-07-30 11:25:00,CUS00517,SES003384,fiche_produit,view,mobile,facebook
2024-06-28 15:27:00,CUS00972,SES003385,accueil,view,mobile,google
2024-06-28 15:28:00,CUS00972,SES003385,categorie,view,mobile,google
2024-06-28 15:35:00,CUS00972,SES003385,fiche_produit,view,mobile,google
2022-10-26 08:52:00,,SES003386,accueil,view,mobile,email
2022-10-26 08:54:00,,SES003386,categorie,view,mobile,email
2022-10-26 09:02:00,,SES003386,fiche_produit,view,mobile,email
2022-12-21 08:35:00,CUS01155,SES003387,accueil,view,mobile,direct
2022-12-21 08:36:00,CUS01155,SES003387,categorie,view,mobile,direct
2022-12-21 08:37:00,CUS01155,SES003387,fiche_produit,view,mobile,direct
2024-01-01 10:25:00,CUS01933,SES003388,accueil,view,desktop,direct
2024-01-01 10:27:00,CUS01933,SES003388,categorie,view,desktop,direct
2023-10-08 23:06:00,CUS02714,SES003389,accueil,view,tablet,google
2023-10-08 23:07:00,CUS02714,SES003389,categorie,view,tablet,google
2022-06-18 19:22:00,,SES003390,accueil,view,desktop,google
2022-06-18 19:27:00,,SES003390,categorie,view,desktop,google
2022-01-11 10:26:00,,SES003391,accueil,view,mobile,email
2022-08-27 10:19:00,CUS00509,SES003392,accueil,view,tablet,google
2022-08-27 10:21:00,CUS00509,SES003392,categorie,view,tablet,google
2022-10-08 20:47:00,CUS02169,SES003393,accueil,view,desktop,google
2022-10-08 20:50:00,CUS02169,SES003393,categorie,view,desktop,google
2022-10-08 20:55:00,CUS02169,SES003393,fiche_produit,view,desktop,google
2023-01-26 16:00:00,,SES003394,accueil,view,tablet,google
2023-01-26 16:02:00,,SES003394,categorie,view,tablet,google
2023-01-26 16:04:00,,SES003394,fiche_produit,view,tablet,google
2023-07-23 09:34:00,CUS01134,SES003395,accueil,view,mobile,google
2023-11-11 08:16:00,CUS02854,SES003396,accueil,view,mobile,email
2022-04-13 11:33:00,CUS02805,SES003397,accueil,view,mobile,google
2022-04-13 11:38:00,CUS02805,SES003397,categorie,view,mobile,google
2022-04-13 11:37:00,CUS02805,SES003397,fiche_produit,view,mobile,google
2023-09-27 11:26:00,CUS01573,SES003398,accueil,view,mobile,instagram
2023-09-27 11:28:00,CUS01573,SES003398,categorie,view,mobile,instagram
2022-08-29 15:07:00,CUS01530,SES003399,accueil,view,mobile,direct
2022-08-29 15:09:00,CUS01530,SES003399,categorie,view,mobile,direct
2022-02-27 19:29:00,CUS01840,SES003400,accueil,view,mobile,google
2022-02-27 19:34:00,CUS01840,SES003400,categorie,view,mobile,google
2022-02-27 19:31:00,CUS01840,SES003400,fiche_produit,view,mobile,google
2022-02-27 19:32:00,CUS01840,SES003400,panier,add_to_cart,mobile,google
2022-12-06 22:28:00,,SES003401,accueil,view,desktop,google
2022-12-06 22:30:00,,SES003401,categorie,view,desktop,google
2023-07-21 08:48:00,CUS02685,SES003402,accueil,view,desktop,email
2023-07-21 08:52:00,CUS02685,SES003402,categorie,view,desktop,email
2023-07-21 08:50:00,CUS02685,SES003402,fiche_produit,view,desktop,email
2024-06-21 23:16:00,CUS02409,SES003403,accueil,view,mobile,facebook
2024-05-01 22:00:00,CUS00383,SES003404,accueil,view,mobile,facebook
2024-05-01 22:03:00,CUS00383,SES003404,categorie,view,mobile,facebook
2024-05-01 22:10:00,CUS00383,SES003404,fiche_produit,view,mobile,facebook
2024-04-09 11:02:00,,SES003405,accueil,view,tablet,facebook
2024-05-23 07:03:00,CUS00641,SES003406,accueil,view,desktop,google
2024-05-23 07:08:00,CUS00641,SES003406,categorie,view,desktop,google
2024-01-11 15:42:00,CUS00784,SES003407,accueil,view,mobile,direct
2024-01-07 11:04:00,CUS00388,SES003408,accueil,view,mobile,direct
2022-12-08 16:15:00,CUS02995,SES003409,accueil,view,desktop,facebook
2022-03-25 07:33:00,CUS00205,SES003410,accueil,view,mobile,tiktok
2022-03-25 07:38:00,CUS00205,SES003410,categorie,view,mobile,tiktok
2023-08-18 08:12:00,CUS02698,SES003411,accueil,view,desktop,instagram
2022-05-26 22:15:00,CUS01024,SES003412,accueil,view,mobile,instagram
2022-05-26 22:16:00,CUS01024,SES003412,categorie,view,mobile,instagram
2022-05-26 22:23:00,CUS01024,SES003412,fiche_produit,view,mobile,instagram
2022-05-26 22:18:00,CUS01024,SES003412,panier,add_to_cart,mobile,instagram
2023-05-15 12:16:00,,SES003413,accueil,view,mobile,tiktok
2023-02-07 07:33:00,CUS02076,SES003414,accueil,view,mobile,google
2023-02-07 07:36:00,CUS02076,SES003414,categorie,view,mobile,google
2024-04-29 08:48:00,,SES003415,accueil,view,mobile,facebook
2022-12-08 22:03:00,CUS00965,SES003416,accueil,view,mobile,direct
2023-11-29 21:56:00,CUS01633,SES003417,accueil,view,desktop,tiktok
2023-11-29 21:58:00,CUS01633,SES003417,categorie,view,desktop,tiktok
2023-11-29 21:58:00,CUS01633,SES003417,fiche_produit,view,desktop,tiktok
2023-11-29 22:02:00,CUS01633,SES003417,panier,add_to_cart,desktop,tiktok
2023-11-29 22:12:00,CUS01633,SES003417,checkout,view,desktop,tiktok
2023-11-29 22:16:00,CUS01633,SES003417,confirmation,purchase,desktop,tiktok
2024-02-12 06:07:00,CUS00519,SES003418,accueil,view,tablet,google
2023-12-01 10:32:00,CUS01420,SES003419,accueil,view,desktop,direct
2022-05-21 23:58:00,CUS00310,SES003420,accueil,view,mobile,google
2023-10-31 21:15:00,CUS00482,SES003421,accueil,view,mobile,tiktok
2023-10-31 21:18:00,CUS00482,SES003421,categorie,view,mobile,tiktok
2023-10-31 21:23:00,CUS00482,SES003421,fiche_produit,view,mobile,tiktok
2024-02-14 08:03:00,CUS01500,SES003422,accueil,view,desktop,instagram
2024-03-03 08:49:00,CUS00291,SES003423,accueil,view,mobile,google
2022-02-27 14:58:00,CUS01421,SES003424,accueil,view,desktop,email
2022-10-30 16:42:00,CUS01876,SES003425,accueil,view,desktop,email
2023-09-03 15:47:00,,SES003426,accueil,view,mobile,instagram
2023-09-03 15:52:00,,SES003426,categorie,view,mobile,instagram
2023-09-03 15:55:00,,SES003426,fiche_produit,view,mobile,instagram
2023-01-29 13:46:00,CUS01334,SES003427,accueil,view,desktop,instagram
2023-01-29 13:50:00,CUS01334,SES003427,categorie,view,desktop,instagram
2023-09-22 16:43:00,CUS01923,SES003428,accueil,view,mobile,instagram
2023-09-22 16:48:00,CUS01923,SES003428,categorie,view,mobile,instagram
2023-09-22 16:45:00,CUS01923,SES003428,fiche_produit,view,mobile,instagram
2022-08-10 20:14:00,CUS01589,SES003429,accueil,view,mobile,direct
2022-08-10 20:15:00,CUS01589,SES003429,categorie,view,mobile,direct
2023-03-29 19:55:00,CUS01230,SES003430,accueil,view,mobile,facebook
2023-03-29 19:56:00,CUS01230,SES003430,categorie,view,mobile,facebook
2023-11-30 23:56:00,CUS00998,SES003431,accueil,view,desktop,direct
2023-12-01 00:01:00,CUS00998,SES003431,categorie,view,desktop,direct
2023-11-30 23:58:00,CUS00998,SES003431,fiche_produit,view,desktop,direct
2024-05-14 23:38:00,,SES003432,accueil,view,mobile,facebook
2024-05-14 23:40:00,,SES003432,categorie,view,mobile,facebook
2024-05-14 23:46:00,,SES003432,fiche_produit,view,mobile,facebook
2023-12-13 21:20:00,CUS01141,SES003433,accueil,view,desktop,google
2023-12-13 21:22:00,CUS01141,SES003433,categorie,view,desktop,google
2024-05-25 12:53:00,CUS02448,SES003434,accueil,view,mobile,instagram
2024-05-25 12:58:00,CUS02448,SES003434,categorie,view,mobile,instagram
2023-08-23 19:51:00,CUS02223,SES003435,accueil,view,desktop,google
2023-08-23 19:55:00,CUS02223,SES003435,categorie,view,desktop,google
2022-06-15 20:27:00,CUS02948,SES003436,accueil,view,desktop,google
2022-06-15 20:30:00,CUS02948,SES003436,categorie,view,desktop,google
2023-09-20 22:37:00,CUS01925,SES003437,accueil,view,desktop,direct
2023-09-20 22:41:00,CUS01925,SES003437,categorie,view,desktop,direct
