ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,score_risque,niveau_alerte,predit_risque,ticket_at_risk
TKT015070,2024-06-18 09:16:00,CAT001,AGT007,Senegal,App mobile,4,Backlog,0.6645225133235986,ORANGE - Surveiller,1,1
TKT014757,2024-05-29 14:17:00,CAT001,AGT007,Maroc,App mobile,4,Escaladé,0.664481894318941,ORANGE - Surveiller,1,1
TKT014542,2024-05-16 14:15:00,CAT007,AGT012,France,Email,5,Résolu,0.6643425764328992,ORANGE - Surveiller,1,0
TKT013977,2024-04-10 11:46:00,CAT007,AGT008,France,Email,5,En cours,0.6642909724537083,ORANGE - Surveiller,1,1
TKT012923,2024-02-01 13:44:00,CAT007,AGT006,Ghana,Web form,5,Escaladé,0.6642779986507796,ORANGE - Surveiller,1,1
TKT013084,2024-02-12 13:08:00,CAT007,AGT009,France,Email,5,Fermé,0.6641010325519684,ORANGE - Surveiller,1,1
TKT013126,2024-02-14 11:21:00,CAT007,AGT005,France,Email,5,Résolu,0.6640402987316472,ORANGE - Surveiller,1,0
TKT012802,2024-01-26 19:28:00,CAT001,AGT001,France,Chat,4,En cours,0.6638292357256695,ORANGE - Surveiller,1,1
TKT012648,2024-01-19 19:21:00,CAT001,AGT001,Cameroun,Chat,4,Résolu,0.6638292357256695,ORANGE - Surveiller,1,1
TKT014283,2024-04-30 14:13:00,CAT001,AGT001,CI,Chat,4,Escaladé,0.6636453075350287,ORANGE - Surveiller,1,1
TKT012404,2024-01-08 16:54:00,CAT007,AGT007,Mali,Chat,5,Résolu,0.6636162585184298,ORANGE - Surveiller,1,1
TKT014979,2024-06-12 06:08:00,CAT007,AGT001,Belgique,Téléphone,5,Résolu,0.6632616252732826,ORANGE - Surveiller,1,0
TKT014074,2024-04-17 13:57:00,CAT001,AGT001,France,Chat,4,Résolu,0.662893454663596,ORANGE - Surveiller,1,0
TKT012661,2024-01-19 22:46:00,CAT001,AGT011,Cameroun,App mobile,4,Escaladé,0.6627983947561418,ORANGE - Surveiller,1,1
TKT012941,2024-02-02 17:52:00,CAT007,AGT007,CI,Email,5,Escaladé,0.6627332947405993,ORANGE - Surveiller,1,1
TKT013995,2024-04-11 12:23:00,CAT007,AGT012,CI,Email,5,Résolu,0.6624074217617902,ORANGE - Surveiller,1,1
TKT014023,2024-04-12 18:51:00,CAT001,AGT007,CI,Email,4,Escaladé,0.6622368025195098,ORANGE - Surveiller,1,1
TKT012896,2024-01-31 14:14:00,CAT007,AGT003,Maroc,Email,5,Résolu,0.662132192415604,ORANGE - Surveiller,1,1
TKT014214,2024-04-25 14:17:00,CAT007,AGT012,Ghana,Chat,5,Escaladé,0.6621002969324362,ORANGE - Surveiller,1,1
TKT015273,2024-06-29 15:15:00,CAT007,AGT010,Mali,Web form,5,Résolu,0.6620746727127395,ORANGE - Surveiller,1,1
TKT014217,2024-04-25 10:05:00,CAT001,AGT001,Maroc,Email,4,Résolu,0.6617334503718921,ORANGE - Surveiller,1,1
TKT013010,2024-02-07 08:38:00,CAT007,AGT007,France,Téléphone,5,Résolu,0.6616607747787574,ORANGE - Surveiller,1,1
TKT012606,2024-01-17 09:47:00,CAT003,AGT004,Senegal,Téléphone,3,Résolu,0.6615123009936006,ORANGE - Surveiller,1,0
TKT012308,2024-01-03 10:51:00,CAT003,AGT011,CI,Téléphone,3,Résolu,0.6610147036454541,ORANGE - Surveiller,1,0
TKT013339,2024-02-28 17:28:00,CAT007,AGT005,Senegal,Chat,5,Résolu,0.6609029971270661,ORANGE - Surveiller,1,0
TKT013061,2024-02-11 08:04:00,CAT003,AGT004,CI,Web form,3,Résolu,0.6606996919180977,ORANGE - Surveiller,1,1
TKT014524,2024-05-15 14:33:00,CAT003,AGT011,Senegal,Téléphone,3,Escaladé,0.6605504153091217,ORANGE - Surveiller,1,1
TKT013375,2024-03-02 14:17:00,CAT007,AGT008,Belgique,Téléphone,5,Escaladé,0.6602979055185033,ORANGE - Surveiller,1,1
TKT013811,2024-03-31 06:40:00,CAT007,AGT006,Cameroun,Email,5,Résolu,0.6599895575784146,ORANGE - Surveiller,1,0
TKT014395,2024-05-07 14:19:00,CAT003,AGT011,France,Téléphone,3,Résolu,0.6596740405272344,ORANGE - Surveiller,1,1
TKT013089,2024-02-13 14:08:00,CAT003,AGT004,Senegal,Téléphone,3,Escaladé,0.6595327768777639,ORANGE - Surveiller,1,1
TKT013447,2024-03-06 07:43:00,CAT001,AGT012,CI,Chat,4,Escaladé,0.6590491884251447,ORANGE - Surveiller,1,1
TKT012359,2024-01-05 18:53:00,CAT003,AGT011,Cameroun,Téléphone,3,Escaladé,0.6590386684209262,ORANGE - Surveiller,1,1
TKT013133,2024-02-15 11:08:00,CAT007,AGT009,France,Email,5,Résolu,0.6586195429918563,ORANGE - Surveiller,1,1
TKT014925,2024-06-09 13:36:00,CAT007,AGT007,Senegal,Téléphone,5,Résolu,0.6586172167079217,ORANGE - Surveiller,1,1
TKT014494,2024-05-13 14:19:00,CAT003,AGT002,Ghana,Email,3,Backlog,0.6585430086694722,ORANGE - Surveiller,1,1
TKT013016,2024-02-08 17:46:00,CAT007,AGT012,Belgique,App mobile,5,Résolu,0.6585102910802202,ORANGE - Surveiller,1,0
TKT012225,2023-12-31 09:59:00,CAT007,AGT003,Cameroun,Téléphone,5,Escaladé,0.6583388533986649,ORANGE - Surveiller,1,1
TKT012659,2024-01-19 09:38:00,CAT006,AGT004,Senegal,Email,3,Résolu,0.658038803436764,ORANGE - Surveiller,1,1
TKT013864,2024-04-03 10:13:00,CAT001,AGT001,Mali,Chat,4,Escaladé,0.6579388754333736,ORANGE - Surveiller,1,1
TKT014553,2024-05-17 14:14:00,CAT001,AGT007,France,Email,4,Escaladé,0.6578948401174879,ORANGE - Surveiller,1,1
TKT013618,2024-03-18 11:51:00,CAT003,AGT004,France,Email,3,Escaladé,0.6577798933860994,ORANGE - Surveiller,1,1
TKT013708,2024-03-24 12:22:00,CAT007,AGT011,CI,App mobile,5,Résolu,0.657653591347344,ORANGE - Surveiller,1,0
TKT013360,2024-02-29 16:55:00,CAT007,AGT001,Senegal,Téléphone,5,Escaladé,0.6573834772709175,ORANGE - Surveiller,1,1
TKT014646,2024-05-23 13:38:00,CAT001,AGT007,Maroc,Email,4,Résolu,0.6573776759981136,ORANGE - Surveiller,1,0
TKT014120,2024-04-19 14:17:00,CAT003,AGT011,France,Téléphone,3,Résolu,0.6571531260985991,ORANGE - Surveiller,1,0
TKT014426,2024-05-09 07:48:00,CAT001,AGT008,Maroc,Email,4,Résolu,0.6570619492684191,ORANGE - Surveiller,1,0
TKT014323,2024-05-03 07:45:00,CAT001,AGT007,Cameroun,Email,4,Escaladé,0.6570382939699468,ORANGE - Surveiller,1,1
TKT013233,2024-02-21 11:29:00,CAT007,AGT009,Ghana,Email,5,En cours,0.6570194560249378,ORANGE - Surveiller,1,0
TKT014427,2024-05-09 06:17:00,CAT007,AGT009,Senegal,Chat,5,Résolu,0.6568317378117915,ORANGE - Surveiller,1,1
TKT014697,2024-05-26 10:57:00,CAT007,AGT006,Senegal,Email,5,Résolu,0.6566251731115276,ORANGE - Surveiller,1,1
TKT013037,2024-02-09 09:45:00,CAT001,AGT001,CI,Email,4,Résolu,0.6565260082240945,ORANGE - Surveiller,1,0
TKT013726,2024-03-26 03:41:00,CAT001,AGT007,CI,Email,4,Résolu,0.6564930073456469,ORANGE - Surveiller,1,1
TKT012726,2024-01-24 12:57:00,CAT003,AGT011,Mali,Email,3,Résolu,0.6561581344765713,ORANGE - Surveiller,1,0
TKT015101,2024-06-19 06:36:00,CAT007,AGT002,Maroc,Téléphone,5,Escaladé,0.6561250497352051,ORANGE - Surveiller,1,1
TKT014469,2024-05-11 19:56:00,CAT006,AGT011,Cameroun,Téléphone,3,En cours,0.6559022994906659,ORANGE - Surveiller,1,0
TKT014541,2024-05-16 19:27:00,CAT007,AGT010,Cameroun,Chat,5,Résolu,0.6559002950136095,ORANGE - Surveiller,1,1
TKT014458,2024-05-10 08:24:00,CAT001,AGT007,Senegal,Email,4,Résolu,0.6556549394398425,ORANGE - Surveiller,1,1
TKT014568,2024-05-17 06:37:00,CAT003,AGT011,Senegal,Téléphone,3,Résolu,0.6553830305910939,ORANGE - Surveiller,1,1
TKT013247,2024-02-22 08:29:00,CAT003,AGT011,Maroc,Email,3,Résolu,0.6553228707247971,ORANGE - Surveiller,1,0
TKT013251,2024-02-22 17:02:00,CAT007,AGT001,Belgique,Téléphone,5,Résolu,0.6552672413543235,ORANGE - Surveiller,1,0
TKT012246,2024-01-01 13:34:00,CAT001,AGT010,Senegal,Téléphone,4,Escaladé,0.6551624106143288,ORANGE - Surveiller,1,1
TKT012773,2024-01-25 07:28:00,CAT006,AGT004,CI,Email,3,Résolu,0.6546117118630264,ORANGE - Surveiller,1,1
TKT012448,2024-01-10 11:04:00,CAT003,AGT004,Belgique,Email,3,Escaladé,0.6545627537767235,ORANGE - Surveiller,1,1
TKT014806,2024-06-01 13:42:00,CAT007,AGT006,Cameroun,Email,5,Résolu,0.6544988346652406,ORANGE - Surveiller,1,1
TKT013335,2024-02-28 09:36:00,CAT007,AGT009,Ghana,Email,5,Fermé,0.6544285072187997,ORANGE - Surveiller,1,0
TKT014263,2024-04-29 17:05:00,CAT004,AGT002,France,Email,3,Résolu,0.6542630406557718,ORANGE - Surveiller,1,0
TKT012446,2024-01-09 16:07:00,CAT001,AGT002,CI,Téléphone,4,En cours,0.6539930367813697,ORANGE - Surveiller,1,1
TKT015205,2024-06-25 04:33:00,CAT003,AGT011,Ghana,Téléphone,3,Résolu,0.6539662550336725,ORANGE - Surveiller,1,1
TKT014711,2024-05-27 16:47:00,CAT003,AGT002,Senegal,Email,3,Résolu,0.6538761985300999,ORANGE - Surveiller,1,0
TKT014813,2024-06-02 07:40:00,CAT001,AGT001,France,App mobile,4,Escaladé,0.6538189614895716,ORANGE - Surveiller,1,1
TKT013602,2024-03-18 02:55:00,CAT001,AGT010,Cameroun,Téléphone,4,Résolu,0.6537804965580345,ORANGE - Surveiller,1,0
TKT012775,2024-01-25 17:24:00,CAT003,AGT011,Senegal,Chat,3,Escaladé,0.6532689004808223,ORANGE - Surveiller,1,1
TKT012610,2024-01-17 14:35:00,CAT001,AGT009,Mali,Chat,4,En cours,0.653157576830661,ORANGE - Surveiller,1,1
TKT014460,2024-05-10 09:39:00,CAT001,AGT007,Senegal,Téléphone,4,Résolu,0.6529044518140801,ORANGE - Surveiller,1,0
TKT013078,2024-02-12 11:11:00,CAT007,AGT009,CI,Chat,5,Résolu,0.6527909739711532,ORANGE - Surveiller,1,1
TKT012281,2024-01-02 09:36:00,CAT007,AGT012,CI,Chat,5,Escaladé,0.652784873454332,ORANGE - Surveiller,1,1
TKT015031,2024-06-16 18:52:00,CAT007,AGT004,Cameroun,App mobile,5,Résolu,0.6527008243090264,ORANGE - Surveiller,1,1
TKT012493,2024-01-12 17:08:00,CAT007,AGT003,Maroc,Email,5,Escaladé,0.6526608237732728,ORANGE - Surveiller,1,1
TKT013401,2024-03-04 21:30:00,CAT003,AGT004,CI,Téléphone,3,Escaladé,0.6525360406075588,ORANGE - Surveiller,1,1
TKT013455,2024-03-07 18:28:00,CAT007,AGT012,Cameroun,Chat,5,Résolu,0.6525059001862801,ORANGE - Surveiller,1,1
TKT014750,2024-05-29 06:58:00,CAT007,AGT009,Senegal,Chat,5,Escaladé,0.6524302880458269,ORANGE - Surveiller,1,1
TKT014471,2024-05-12 21:43:00,CAT001,AGT002,France,Web form,4,Résolu,0.6521640835176905,ORANGE - Surveiller,1,0
TKT014583,2024-05-19 15:09:00,CAT007,AGT009,France,Email,5,Escaladé,0.6519998796100235,ORANGE - Surveiller,1,1
TKT014361,2024-05-05 09:35:00,CAT007,AGT002,CI,Chat,5,Résolu,0.6519406436556057,ORANGE - Surveiller,1,1
TKT014040,2024-04-14 11:17:00,CAT007,AGT010,Senegal,Email,5,Résolu,0.651814849274408,ORANGE - Surveiller,1,1
TKT012958,2024-02-04 14:39:00,CAT003,AGT011,Mali,Chat,3,Résolu,0.6517475994870993,ORANGE - Surveiller,1,1
TKT013703,2024-03-24 13:21:00,CAT003,AGT004,Senegal,Téléphone,3,Résolu,0.6512905601150478,ORANGE - Surveiller,1,1
TKT013777,2024-03-29 16:27:00,CAT001,AGT009,Cameroun,App mobile,4,Escaladé,0.6512362127980647,ORANGE - Surveiller,1,1
TKT013428,2024-03-06 14:01:00,CAT003,AGT011,France,App mobile,3,Escaladé,0.6510471109027979,ORANGE - Surveiller,1,1
TKT013012,2024-02-07 21:04:00,CAT003,AGT011,CI,Téléphone,3,Backlog,0.6507953339578348,ORANGE - Surveiller,1,1
TKT013955,2024-04-09 13:09:00,CAT003,AGT011,Cameroun,App mobile,3,Résolu,0.6507718055852385,ORANGE - Surveiller,1,1
TKT015213,2024-06-26 13:49:00,CAT003,AGT011,Mali,Chat,3,En cours,0.6506646977522942,ORANGE - Surveiller,1,1
TKT014307,2024-05-02 16:08:00,CAT003,AGT004,France,Email,3,Résolu,0.65065341407562,ORANGE - Surveiller,1,1
TKT014064,2024-04-16 14:47:00,CAT003,AGT011,Senegal,App mobile,3,Résolu,0.6503531436246496,ORANGE - Surveiller,1,0
TKT015207,2024-06-26 02:31:00,CAT004,AGT011,Mali,Téléphone,3,Résolu,0.650344700400457,ORANGE - Surveiller,1,0
TKT012310,2024-01-03 09:33:00,CAT007,AGT005,Ghana,App mobile,5,Escaladé,0.6503287491699979,ORANGE - Surveiller,1,1
TKT014343,2024-05-04 18:41:00,CAT007,AGT012,Ghana,Email,5,Résolu,0.6502215202796892,ORANGE - Surveiller,1,0
TKT012869,2024-01-30 06:00:00,CAT001,AGT012,Ghana,Téléphone,4,Résolu,0.649836946515972,ORANGE - Surveiller,1,1
TKT012403,2024-01-08 16:56:00,CAT001,AGT009,Senegal,App mobile,4,Résolu,0.6496561954500681,ORANGE - Surveiller,1,0
TKT013743,2024-03-27 16:44:00,CAT001,AGT009,Ghana,Email,4,Backlog,0.6495997481127355,ORANGE - Surveiller,1,1
TKT013668,2024-03-21 13:30:00,CAT004,AGT011,CI,Téléphone,3,En cours,0.649454017311829,ORANGE - Surveiller,1,0
TKT012740,2024-01-24 16:56:00,CAT001,AGT001,Senegal,Email,4,Résolu,0.6491861116794786,ORANGE - Surveiller,1,0
TKT015150,2024-06-22 13:54:00,CAT007,AGT010,France,Chat,5,Résolu,0.6491462567172693,ORANGE - Surveiller,1,0
TKT014972,2024-06-12 17:57:00,CAT001,AGT008,Mali,Email,4,Résolu,0.6490068734543646,ORANGE - Surveiller,1,1
TKT015117,2024-06-20 10:05:00,CAT004,AGT011,France,Email,3,Résolu,0.648828744478229,ORANGE - Surveiller,1,0
TKT015238,2024-06-27 10:25:00,CAT004,AGT011,CI,Email,3,En cours,0.648828744478229,ORANGE - Surveiller,1,1
TKT014231,2024-04-26 00:42:00,CAT001,AGT011,France,Email,4,Résolu,0.6487351496374428,ORANGE - Surveiller,1,1
TKT013836,2024-04-02 16:24:00,CAT003,AGT002,CI,App mobile,3,Escaladé,0.6486903002227188,ORANGE - Surveiller,1,1
TKT014954,2024-06-11 14:43:00,CAT003,AGT011,Ghana,Chat,3,En cours,0.6485782657993525,ORANGE - Surveiller,1,1
TKT014037,2024-04-14 13:43:00,CAT003,AGT004,CI,Email,3,Escaladé,0.648508994385763,ORANGE - Surveiller,1,1
TKT014346,2024-05-04 17:01:00,CAT003,AGT002,Belgique,App mobile,3,Résolu,0.6481564129419701,ORANGE - Surveiller,1,1
TKT014044,2024-04-14 20:24:00,CAT007,AGT002,Ghana,Email,5,Fermé,0.6481174862992073,ORANGE - Surveiller,1,1
TKT014831,2024-06-03 06:34:00,CAT004,AGT002,France,App mobile,3,En cours,0.6480113992159626,ORANGE - Surveiller,1,1
TKT015278,2024-06-30 19:55:00,CAT001,AGT001,CI,Téléphone,4,Escaladé,0.6479323682046503,ORANGE - Surveiller,1,1
TKT014761,2024-05-29 09:58:00,CAT007,AGT009,Cameroun,Web form,5,Résolu,0.6479055591589845,ORANGE - Surveiller,1,0
TKT013512,2024-03-11 11:14:00,CAT004,AGT002,France,Email,3,Résolu,0.6477472195841693,ORANGE - Surveiller,1,0
TKT015188,2024-06-25 21:15:00,CAT001,AGT008,Senegal,Email,4,Escaladé,0.6477125301688396,ORANGE - Surveiller,1,1
TKT015180,2024-06-24 16:48:00,CAT006,AGT011,Senegal,Téléphone,3,Résolu,0.647652098770989,ORANGE - Surveiller,1,0
TKT014209,2024-04-25 12:00:00,CAT004,AGT011,Ghana,Téléphone,3,En cours,0.6475199848165196,ORANGE - Surveiller,1,0
TKT012578,2024-01-16 12:06:00,CAT001,AGT009,CI,Email,4,Résolu,0.6474561968132815,ORANGE - Surveiller,1,0
TKT012399,2024-01-08 21:45:00,CAT001,AGT012,Maroc,Chat,4,Escaladé,0.6472257486471164,ORANGE - Surveiller,1,1
TKT013164,2024-02-17 04:34:00,CAT001,AGT006,Mali,Téléphone,4,Résolu,0.6470105821100717,ORANGE - Surveiller,1,0
TKT013383,2024-03-03 14:10:00,CAT007,AGT006,Mali,Email,5,Résolu,0.6468075389546207,ORANGE - Surveiller,1,0
TKT013407,2024-03-05 17:41:00,CAT007,AGT008,Ghana,Chat,5,Escaladé,0.6467584607715842,ORANGE - Surveiller,1,1
TKT015033,2024-06-16 10:31:00,CAT007,AGT011,Cameroun,Email,5,Résolu,0.6465610437052163,ORANGE - Surveiller,1,1
TKT012690,2024-01-22 22:46:00,CAT001,AGT012,France,Chat,4,Escaladé,0.6465200041258162,ORANGE - Surveiller,1,1
TKT012792,2024-01-26 12:14:00,CAT007,AGT009,Maroc,Téléphone,5,Résolu,0.6460908964643718,ORANGE - Surveiller,1,1
TKT012498,2024-01-12 12:07:00,CAT007,AGT009,Mali,Téléphone,5,Résolu,0.6460908964643718,ORANGE - Surveiller,1,0
TKT013819,2024-04-01 14:11:00,CAT003,AGT002,Senegal,Téléphone,3,Résolu,0.6460557441453487,ORANGE - Surveiller,1,0
TKT014055,2024-04-15 07:20:00,CAT004,AGT002,Ghana,App mobile,3,Escaladé,0.6459906646908286,ORANGE - Surveiller,1,1
TKT013222,2024-02-20 12:05:00,CAT007,AGT008,France,Email,5,Escaladé,0.645513763822242,ORANGE - Surveiller,1,1
TKT012794,2024-01-26 11:15:00,CAT007,AGT009,France,Téléphone,5,En cours,0.6449801648471312,ORANGE - Surveiller,1,1
TKT014621,2024-05-21 13:46:00,CAT001,AGT010,Maroc,Web form,4,En cours,0.6449352548544716,ORANGE - Surveiller,1,1
TKT015235,2024-06-27 15:07:00,CAT001,AGT012,France,Téléphone,4,Escaladé,0.6448956799775325,ORANGE - Surveiller,1,1
TKT012983,2024-02-06 04:18:00,CAT007,AGT009,Maroc,Chat,5,Résolu,0.6447575835513387,ORANGE - Surveiller,1,1
TKT012772,2024-01-25 14:00:00,CAT007,AGT003,Cameroun,Chat,5,Résolu,0.6446381011532698,ORANGE - Surveiller,1,1
TKT015097,2024-06-19 16:38:00,CAT001,AGT008,Senegal,Chat,4,En cours,0.6438122377585681,ORANGE - Surveiller,1,0
TKT012475,2024-01-11 10:24:00,CAT007,AGT006,France,Email,5,Escaladé,0.6437705608953262,ORANGE - Surveiller,1,1
TKT013742,2024-03-27 14:21:00,CAT001,AGT001,Senegal,App mobile,4,Résolu,0.6436100085600811,ORANGE - Surveiller,1,1
TKT012538,2024-01-14 08:28:00,CAT003,AGT004,CI,Téléphone,3,Escaladé,0.64349679287041,ORANGE - Surveiller,1,1
TKT012328,2024-01-04 02:37:00,CAT007,AGT008,Senegal,Téléphone,5,Résolu,0.6434179637617744,ORANGE - Surveiller,1,0
TKT012849,2024-01-29 08:37:00,CAT001,AGT008,Mali,Email,4,Résolu,0.643198516133159,ORANGE - Surveiller,1,1
TKT013103,2024-02-13 13:01:00,CAT003,AGT011,Senegal,App mobile,3,Résolu,0.6431606598562436,ORANGE - Surveiller,1,1
TKT014319,2024-05-03 07:35:00,CAT001,AGT001,CI,Web form,4,Résolu,0.6429307494638272,ORANGE - Surveiller,1,1
TKT012844,2024-01-29 09:57:00,CAT001,AGT006,CI,Chat,4,Résolu,0.642764186185534,ORANGE - Surveiller,1,1
TKT013074,2024-02-12 09:21:00,CAT001,AGT007,Ghana,Email,4,Résolu,0.6426948930921887,ORANGE - Surveiller,1,0
TKT012708,2024-01-23 14:23:00,CAT007,AGT001,CI,Email,5,Résolu,0.642174297232974,ORANGE - Surveiller,1,1
TKT014683,2024-05-25 18:18:00,CAT007,AGT010,Mali,Email,5,Résolu,0.6418920460249675,ORANGE - Surveiller,1,1
TKT015084,2024-06-19 11:17:00,CAT001,AGT012,Senegal,Téléphone,4,En cours,0.6418194917935688,ORANGE - Surveiller,1,0
TKT013917,2024-04-07 12:56:00,CAT007,AGT005,France,Chat,5,Backlog,0.6416776714929803,ORANGE - Surveiller,1,1
TKT012613,2024-01-17 07:53:00,CAT004,AGT011,CI,Téléphone,3,En cours,0.6415898091571746,ORANGE - Surveiller,1,0
TKT012693,2024-01-22 17:17:00,CAT007,AGT005,CI,Chat,5,Résolu,0.6415860502779387,ORANGE - Surveiller,1,0
TKT012652,2024-01-19 08:44:00,CAT001,AGT009,Mali,Téléphone,4,En cours,0.6414151056539943,ORANGE - Surveiller,1,1
TKT012620,2024-01-18 08:23:00,CAT007,AGT007,CI,Téléphone,5,Escaladé,0.64120478681414,ORANGE - Surveiller,1,1
TKT014213,2024-04-25 10:08:00,CAT003,AGT011,Cameroun,Chat,3,Backlog,0.6411583086027778,ORANGE - Surveiller,1,1
TKT014564,2024-05-17 07:58:00,CAT004,AGT011,France,Web form,3,Résolu,0.6411465113368287,ORANGE - Surveiller,1,0
TKT014110,2024-04-18 15:58:00,CAT007,AGT010,Senegal,Web form,5,Escaladé,0.6411145839391572,ORANGE - Surveiller,1,1
TKT015104,2024-06-20 16:30:00,CAT001,AGT012,Ghana,Email,4,Escaladé,0.641047715233565,ORANGE - Surveiller,1,1
TKT015003,2024-06-14 15:20:00,CAT006,AGT002,Cameroun,Téléphone,3,Backlog,0.6410126238989857,ORANGE - Surveiller,1,1
TKT015160,2024-06-23 12:34:00,CAT003,AGT002,CI,App mobile,3,Escaladé,0.6409192515752747,ORANGE - Surveiller,1,1
TKT015122,2024-06-21 14:03:00,CAT003,AGT011,Senegal,Chat,3,Résolu,0.6403978687724696,ORANGE - Surveiller,1,1
TKT012230,2023-12-31 19:48:00,CAT007,AGT001,Mali,Chat,5,Résolu,0.6403183757813405,ORANGE - Surveiller,1,0
TKT014292,2024-05-01 18:13:00,CAT001,AGT012,France,Email,4,Backlog,0.6402851481932131,ORANGE - Surveiller,1,1
TKT015259,2024-06-28 21:57:00,CAT001,AGT003,Senegal,Chat,4,En cours,0.6402088615273971,ORANGE - Surveiller,1,1
TKT014730,2024-05-28 18:23:00,CAT003,AGT002,Mali,Email,3,Résolu,0.6400084979867963,ORANGE - Surveiller,1,0
TKT013483,2024-03-09 18:29:00,CAT001,AGT003,Cameroun,App mobile,4,En cours,0.639831201926855,ORANGE - Surveiller,1,1
TKT014314,2024-05-02 09:33:00,CAT003,AGT011,Mali,App mobile,3,Escaladé,0.6396086743079624,ORANGE - Surveiller,1,1
TKT012737,2024-01-24 08:23:00,CAT001,AGT012,Maroc,Chat,4,Résolu,0.6395969092456923,ORANGE - Surveiller,1,0
TKT013271,2024-02-23 15:50:00,CAT007,AGT010,Senegal,Web form,5,Résolu,0.6394318144004038,ORANGE - Surveiller,1,1
TKT012866,2024-01-30 14:50:00,CAT007,AGT006,CI,Email,5,Résolu,0.6393316924547229,ORANGE - Surveiller,1,0
TKT014470,2024-05-12 14:27:00,CAT001,AGT001,Senegal,Email,4,Résolu,0.6391231273718728,ORANGE - Surveiller,1,1
TKT013092,2024-02-13 07:34:00,CAT001,AGT012,CI,Web form,4,Résolu,0.6390171702853671,ORANGE - Surveiller,1,1
TKT013056,2024-02-10 14:59:00,CAT003,AGT004,Cameroun,Email,3,Résolu,0.6388465317051861,ORANGE - Surveiller,1,1
TKT013231,2024-02-21 21:07:00,CAT001,AGT008,Senegal,App mobile,4,En cours,0.638789437703941,ORANGE - Surveiller,1,0
TKT014966,2024-06-12 16:28:00,CAT006,AGT002,Cameroun,Email,3,Résolu,0.63877619264304,ORANGE - Surveiller,1,0
TKT014690,2024-05-25 19:29:00,CAT003,AGT004,Senegal,Email,3,Résolu,0.6384150389710119,ORANGE - Surveiller,1,1
TKT014773,2024-05-30 09:51:00,CAT001,AGT012,Senegal,Téléphone,4,Résolu,0.6381614890228643,ORANGE - Surveiller,1,1
TKT013288,2024-02-24 19:48:00,CAT007,AGT008,Belgique,Chat,5,Backlog,0.6379882186909344,ORANGE - Surveiller,1,1
TKT014953,2024-06-11 11:05:00,CAT003,AGT011,Senegal,App mobile,3,Résolu,0.6378933546752724,ORANGE - Surveiller,1,1
TKT013426,2024-03-06 15:44:00,CAT001,AGT012,Ghana,Email,4,Backlog,0.637873535164086,ORANGE - Surveiller,1,1
TKT013515,2024-03-11 15:11:00,CAT003,AGT002,CI,Téléphone,3,Backlog,0.6378731133157203,ORANGE - Surveiller,1,1
TKT014861,2024-06-04 09:48:00,CAT006,AGT002,CI,Email,3,Fermé,0.6378456098238634,ORANGE - Surveiller,1,1
TKT013503,2024-03-10 10:24:00,CAT003,AGT011,CI,Chat,3,En cours,0.6378441022149832,ORANGE - Surveiller,1,1
TKT014499,2024-05-14 15:08:00,CAT001,AGT012,Cameroun,Téléphone,4,Escaladé,0.6377760143243124,ORANGE - Surveiller,1,1
TKT014652,2024-05-23 13:22:00,CAT001,AGT008,France,Web form,4,En cours,0.6376691474931158,ORANGE - Surveiller,1,0
TKT014868,2024-06-05 11:44:00,CAT003,AGT004,CI,Email,3,En cours,0.6372841471515998,ORANGE - Surveiller,1,1
TKT015183,2024-06-25 13:25:00,CAT001,AGT008,Senegal,Chat,4,Escaladé,0.6372498239993087,ORANGE - Surveiller,1,1
TKT013521,2024-03-12 17:58:00,CAT003,AGT002,CI,Chat,3,Escaladé,0.6370521338047017,ORANGE - Surveiller,1,1
TKT012612,2024-01-17 19:43:00,CAT004,AGT011,Maroc,Email,3,En cours,0.636821465103046,ORANGE - Surveiller,1,1
TKT013442,2024-03-06 11:15:00,CAT003,AGT011,Mali,Chat,3,Résolu,0.6367436460726974,ORANGE - Surveiller,1,1
TKT012835,2024-01-29 14:31:00,CAT007,AGT009,CI,Téléphone,5,Résolu,0.6366829557907231,ORANGE - Surveiller,1,0
TKT013783,2024-03-29 08:49:00,CAT001,AGT007,Ghana,Email,4,Escaladé,0.6365690277154081,ORANGE - Surveiller,1,1
TKT014136,2024-04-20 17:45:00,CAT007,AGT011,Belgique,Web form,5,Résolu,0.6364819603483671,ORANGE - Surveiller,1,1
TKT013008,2024-02-07 07:22:00,CAT001,AGT006,Senegal,Email,4,Résolu,0.6364483907531078,ORANGE - Surveiller,1,0
TKT015132,2024-06-21 09:29:00,CAT001,AGT008,Senegal,Web form,4,Escaladé,0.6363081808864007,ORANGE - Surveiller,1,1
TKT014647,2024-05-23 11:58:00,CAT001,AGT012,Maroc,Téléphone,4,Résolu,0.6361491177219099,ORANGE - Surveiller,1,1
TKT015275,2024-06-29 17:37:00,CAT004,AGT011,France,Téléphone,3,Escaladé,0.6361192611413654,ORANGE - Surveiller,1,1
TKT012554,2024-01-15 11:57:00,CAT003,AGT002,Ghana,Email,3,Résolu,0.6360824994347494,ORANGE - Surveiller,1,0
TKT013694,2024-03-23 13:14:00,CAT007,AGT010,Senegal,Téléphone,5,Résolu,0.6360644102685303,ORANGE - Surveiller,1,1
