ticket_id,created_at,category_id,agent_id,pays,canal,priorite,statut,score_risque,niveau_alerte,predit_risque,ticket_at_risk
TKT014285,2024-04-30 14:52:00,CAT006,AGT004,CI,Email,3,En cours,0.6203450204583246,ORANGE — Surveiller,1,1
TKT013094,2024-02-13 12:35:00,CAT003,AGT002,CI,Email,3,En cours,0.6201403218002217,ORANGE — Surveiller,1,0
TKT014463,2024-05-11 17:32:00,CAT001,AGT007,France,Web form,4,Résolu,0.6201280653085349,ORANGE — Surveiller,1,0
TKT012655,2024-01-19 05:07:00,CAT007,AGT001,Maroc,Email,5,Résolu,0.6201179140707067,ORANGE — Surveiller,1,1
TKT013103,2024-02-13 13:01:00,CAT003,AGT011,Senegal,App mobile,3,Résolu,0.620112767206598,ORANGE — Surveiller,1,1
TKT012659,2024-01-19 09:38:00,CAT006,AGT004,Senegal,Email,3,Résolu,0.6199656889261963,ORANGE — Surveiller,1,1
TKT014460,2024-05-10 09:39:00,CAT001,AGT007,Senegal,Téléphone,4,Résolu,0.6198693279338082,ORANGE — Surveiller,1,0
TKT014137,2024-04-20 12:19:00,CAT001,AGT012,CI,App mobile,4,Fermé,0.6198670979964188,ORANGE — Surveiller,1,0
TKT014633,2024-05-22 10:20:00,CAT001,AGT008,Maroc,Chat,4,Résolu,0.6198091804524002,ORANGE — Surveiller,1,1
TKT012743,2024-01-24 08:54:00,CAT004,AGT002,France,Téléphone,3,Résolu,0.6197007911281057,ORANGE — Surveiller,1,1
TKT013973,2024-04-10 07:31:00,CAT001,AGT005,France,Téléphone,4,Résolu,0.6196469571297214,ORANGE — Surveiller,1,0
TKT013962,2024-04-09 09:49:00,CAT003,AGT004,Senegal,App mobile,3,Escaladé,0.6196159077402418,ORANGE — Surveiller,1,1
TKT014394,2024-05-07 17:18:00,CAT006,AGT002,CI,Téléphone,3,Fermé,0.6195320265516238,ORANGE — Surveiller,1,0
TKT013170,2024-02-17 15:20:00,CAT007,AGT007,France,Web form,5,Escaladé,0.6193668602828928,ORANGE — Surveiller,1,1
TKT013854,2024-04-03 08:38:00,CAT001,AGT012,CI,Email,4,Résolu,0.619349292159148,ORANGE — Surveiller,1,0
TKT012594,2024-01-16 18:58:00,CAT004,AGT011,Mali,Web form,3,Résolu,0.6192858885019104,ORANGE — Surveiller,1,1
TKT012443,2024-01-09 13:17:00,CAT007,AGT010,France,Téléphone,5,Escaladé,0.619281146616133,ORANGE — Surveiller,1,1
TKT014396,2024-05-07 08:34:00,CAT004,AGT011,CI,Chat,3,Résolu,0.6192436505861759,ORANGE — Surveiller,1,0
TKT015132,2024-06-21 09:29:00,CAT001,AGT008,Senegal,Web form,4,Escaladé,0.6190128774932512,ORANGE — Surveiller,1,1
TKT012610,2024-01-17 14:35:00,CAT001,AGT009,Mali,Chat,4,En cours,0.6189550858380479,ORANGE — Surveiller,1,1
TKT013989,2024-04-11 11:06:00,CAT004,AGT002,Mali,Email,3,Résolu,0.6185396423374919,ORANGE — Surveiller,1,0
TKT014868,2024-06-05 11:44:00,CAT003,AGT004,CI,Email,3,En cours,0.6184166229921503,ORANGE — Surveiller,1,1
TKT014066,2024-04-16 17:13:00,CAT004,AGT002,Cameroun,Téléphone,3,Résolu,0.6182564437282171,ORANGE — Surveiller,1,0
TKT014314,2024-05-02 09:33:00,CAT003,AGT011,Mali,App mobile,3,Escaladé,0.6180223131205895,ORANGE — Surveiller,1,1
TKT013842,2024-04-02 08:43:00,CAT001,AGT010,Ghana,Téléphone,4,Résolu,0.6179203052075674,ORANGE — Surveiller,1,0
TKT013690,2024-03-23 16:32:00,CAT007,AGT002,Maroc,Téléphone,5,Escaladé,0.6178495329393332,ORANGE — Surveiller,1,1
TKT012895,2024-01-31 08:13:00,CAT001,AGT011,Senegal,Téléphone,4,Résolu,0.6177968345167968,ORANGE — Surveiller,1,0
TKT012578,2024-01-16 12:06:00,CAT001,AGT009,CI,Email,4,Résolu,0.6177524347882538,ORANGE — Surveiller,1,0
TKT014477,2024-05-12 19:29:00,CAT001,AGT003,Senegal,Chat,4,Résolu,0.6177187715011213,ORANGE — Surveiller,1,0
TKT013083,2024-02-12 08:51:00,CAT004,AGT004,CI,Chat,3,Résolu,0.6175435256577994,ORANGE — Surveiller,1,0
TKT014269,2024-04-29 10:19:00,CAT001,AGT008,CI,Chat,4,Résolu,0.6174105661520668,ORANGE — Surveiller,1,0
TKT012397,2024-01-08 08:31:00,CAT004,AGT011,CI,Email,3,Backlog,0.6173934783017723,ORANGE — Surveiller,1,1
TKT012719,2024-01-23 08:35:00,CAT003,AGT004,Maroc,App mobile,3,Résolu,0.6171307756578175,ORANGE — Surveiller,1,1
TKT014813,2024-06-02 07:40:00,CAT001,AGT001,France,App mobile,4,Escaladé,0.6170694243132271,ORANGE — Surveiller,1,1
TKT014425,2024-05-09 07:15:00,CAT006,AGT002,CI,Téléphone,3,Fermé,0.6170049855346559,ORANGE — Surveiller,1,1
TKT013811,2024-03-31 06:40:00,CAT007,AGT006,Cameroun,Email,5,Résolu,0.6169808629198655,ORANGE — Surveiller,1,0
TKT013367,2024-03-01 07:45:00,CAT004,AGT004,CI,Chat,3,En cours,0.6169553817993096,ORANGE — Surveiller,1,0
TKT013560,2024-03-14 10:26:00,CAT006,AGT004,Maroc,Chat,3,En cours,0.6167365224808626,ORANGE — Surveiller,1,0
TKT014967,2024-06-12 15:06:00,CAT004,AGT002,Senegal,Email,3,En cours,0.6167130681521814,ORANGE — Surveiller,1,0
TKT015081,2024-06-19 15:26:00,CAT006,AGT004,Maroc,Email,3,Résolu,0.6166879967818861,ORANGE — Surveiller,1,1
TKT013302,2024-02-26 15:42:00,CAT004,AGT002,Senegal,App mobile,3,Résolu,0.6164589479380437,ORANGE — Surveiller,1,1
TKT015037,2024-06-17 15:55:00,CAT004,AGT004,Senegal,Téléphone,3,Résolu,0.6163425274432959,ORANGE — Surveiller,1,1
TKT013679,2024-03-22 16:27:00,CAT001,AGT012,Senegal,App mobile,4,Résolu,0.6163136697147773,ORANGE — Surveiller,1,0
TKT014155,2024-04-22 08:09:00,CAT003,AGT011,Maroc,Chat,3,Backlog,0.6161164067680058,ORANGE — Surveiller,1,1
TKT013164,2024-02-17 04:34:00,CAT001,AGT006,Mali,Téléphone,4,Résolu,0.6158082490022402,ORANGE — Surveiller,1,0
TKT012228,2023-12-31 16:33:00,CAT001,AGT005,France,Chat,4,Résolu,0.6157670287188308,ORANGE — Surveiller,1,0
TKT013026,2024-02-08 21:02:00,CAT003,AGT004,France,Chat,3,Escaladé,0.6155517161846003,ORANGE — Surveiller,1,1
TKT012742,2024-01-24 15:08:00,CAT007,AGT012,Maroc,Chat,5,Escaladé,0.6155053571262715,ORANGE — Surveiller,1,1
TKT013006,2024-02-07 19:42:00,CAT006,AGT002,CI,Chat,3,Escaladé,0.6153552984988984,ORANGE — Surveiller,1,1
TKT012885,2024-01-31 02:16:00,CAT002,AGT004,Maroc,Téléphone,2,Résolu,0.6153108596567428,ORANGE — Surveiller,1,1
TKT014044,2024-04-14 20:24:00,CAT007,AGT002,Ghana,Email,5,Fermé,0.6152320927819227,ORANGE — Surveiller,1,1
TKT013173,2024-02-18 11:54:00,CAT001,AGT009,Maroc,Chat,4,Escaladé,0.6150642285950316,ORANGE — Surveiller,1,1
TKT012902,2024-01-31 11:57:00,CAT001,AGT008,Senegal,Email,4,Résolu,0.6148097864625872,ORANGE — Surveiller,1,0
TKT014647,2024-05-23 11:58:00,CAT001,AGT012,Maroc,Téléphone,4,Résolu,0.6147988910152123,ORANGE — Surveiller,1,1
TKT012888,2024-01-31 08:35:00,CAT001,AGT006,France,Téléphone,4,Résolu,0.6147593328541165,ORANGE — Surveiller,1,0
TKT015255,2024-06-28 14:46:00,CAT003,AGT004,CI,Téléphone,3,Résolu,0.6147152250808091,ORANGE — Surveiller,1,0
TKT013099,2024-02-13 08:49:00,CAT004,AGT004,Senegal,Téléphone,3,Résolu,0.6145456933491718,ORANGE — Surveiller,1,1
TKT012246,2024-01-01 13:34:00,CAT001,AGT010,Senegal,Téléphone,4,Escaladé,0.6144225161987217,ORANGE — Surveiller,1,1
TKT012622,2024-01-18 15:21:00,CAT003,AGT002,CI,Téléphone,3,Résolu,0.6143010333689312,ORANGE — Surveiller,1,0
TKT015159,2024-06-23 12:28:00,CAT007,AGT006,CI,Téléphone,5,Résolu,0.6142855106864425,ORANGE — Surveiller,1,0
TKT013792,2024-03-29 17:03:00,CAT003,AGT004,Senegal,Chat,3,Résolu,0.6140490170956191,ORANGE — Surveiller,1,0
TKT013231,2024-02-21 21:07:00,CAT001,AGT008,Senegal,App mobile,4,En cours,0.6138998684187486,ORANGE — Surveiller,1,0
TKT015092,2024-06-19 16:52:00,CAT001,AGT003,Senegal,Téléphone,4,Résolu,0.6136662351266281,ORANGE — Surveiller,1,0
TKT014637,2024-05-23 11:50:00,CAT004,AGT002,Cameroun,Web form,3,Résolu,0.6134434944706644,ORANGE — Surveiller,1,1
TKT012571,2024-01-16 15:32:00,CAT001,AGT008,Ghana,Web form,4,Résolu,0.6133285445381328,ORANGE — Surveiller,1,0
TKT012737,2024-01-24 08:23:00,CAT001,AGT012,Maroc,Chat,4,Résolu,0.6132842915978342,ORANGE — Surveiller,1,0
TKT012606,2024-01-17 09:47:00,CAT003,AGT004,Senegal,Téléphone,3,Résolu,0.6132262001093981,ORANGE — Surveiller,1,0
TKT013701,2024-03-24 10:28:00,CAT007,AGT008,Maroc,Web form,5,Escaladé,0.6131700432978311,ORANGE — Surveiller,1,1
TKT012290,2024-01-02 16:37:00,CAT003,AGT011,Mali,Chat,3,Résolu,0.6131066205526072,ORANGE — Surveiller,1,0
TKT013429,2024-03-06 11:27:00,CAT001,AGT008,Maroc,Chat,4,Résolu,0.6127335567669732,ORANGE — Surveiller,1,0
TKT013488,2024-03-09 13:44:00,CAT001,AGT008,Cameroun,App mobile,4,Escaladé,0.6127263978538243,ORANGE — Surveiller,1,1
TKT014039,2024-04-14 16:39:00,CAT004,AGT011,France,Web form,3,Backlog,0.6124099347297699,ORANGE — Surveiller,1,1
TKT014499,2024-05-14 15:08:00,CAT001,AGT012,Cameroun,Téléphone,4,Escaladé,0.6122471073562729,ORANGE — Surveiller,1,1
TKT015104,2024-06-20 16:30:00,CAT001,AGT012,Ghana,Email,4,Escaladé,0.612007218158675,ORANGE — Surveiller,1,1
TKT015240,2024-06-27 05:41:00,CAT001,AGT003,Maroc,Email,4,En cours,0.6120043585909228,ORANGE — Surveiller,1,0
TKT012679,2024-01-21 20:11:00,CAT004,AGT011,CI,Email,3,Escaladé,0.6118200397860254,ORANGE — Surveiller,1,1
TKT014266,2024-04-29 22:59:00,CAT003,AGT004,CI,Téléphone,3,Résolu,0.6117001058291777,ORANGE — Surveiller,1,0
TKT012693,2024-01-22 17:17:00,CAT007,AGT005,CI,Chat,5,Résolu,0.611581444947557,ORANGE — Surveiller,1,0
TKT014484,2024-05-13 10:43:00,CAT003,AGT007,Senegal,App mobile,3,En cours,0.6114797120829439,ORANGE — Surveiller,1,1
TKT014473,2024-05-12 19:08:00,CAT007,AGT001,CI,Chat,5,Résolu,0.6113130179652004,ORANGE — Surveiller,1,1
TKT012724,2024-01-23 01:38:00,CAT001,AGT012,CI,Email,4,Résolu,0.6111060278291565,ORANGE — Surveiller,1,1
TKT012349,2024-01-05 08:56:00,CAT001,AGT008,CI,Chat,4,En cours,0.6108162375160616,ORANGE — Surveiller,1,1
TKT014557,2024-05-17 12:13:00,CAT003,AGT002,Maroc,Chat,3,Résolu,0.6107436524541024,ORANGE — Surveiller,1,0
TKT013135,2024-02-15 08:00:00,CAT001,AGT007,Senegal,Email,4,En cours,0.610610596299127,ORANGE — Surveiller,1,0
TKT012348,2024-01-05 20:36:00,CAT007,AGT010,Cameroun,Email,5,En cours,0.6102213759062085,ORANGE — Surveiller,1,0
TKT013573,2024-03-15 09:33:00,CAT003,AGT002,CI,Téléphone,3,En cours,0.6101841788832018,ORANGE — Surveiller,1,1
TKT014624,2024-05-22 11:33:00,CAT006,AGT004,CI,Email,3,Résolu,0.6099847166300522,ORANGE — Surveiller,1,0
TKT013025,2024-02-08 16:47:00,CAT001,AGT012,Maroc,Téléphone,4,Escaladé,0.6099371297620163,ORANGE — Surveiller,1,1
TKT013459,2024-03-07 09:56:00,CAT001,AGT010,Senegal,Chat,4,Escaladé,0.6098534424406514,ORANGE — Surveiller,1,1
TKT013698,2024-03-24 11:19:00,CAT002,AGT011,Cameroun,Téléphone,2,En cours,0.6094914094863475,ORANGE — Surveiller,1,1
TKT012849,2024-01-29 08:37:00,CAT001,AGT008,Mali,Email,4,Résolu,0.6093944755418115,ORANGE — Surveiller,1,1
TKT013439,2024-03-06 20:46:00,CAT003,AGT004,CI,Chat,3,Escaladé,0.6093071669748462,ORANGE — Surveiller,1,1
TKT014053,2024-04-15 01:48:00,CAT003,AGT002,Maroc,Email,3,Fermé,0.6090845038544206,ORANGE — Surveiller,1,0
TKT015003,2024-06-14 15:20:00,CAT006,AGT002,Cameroun,Téléphone,3,Backlog,0.6090382470729135,ORANGE — Surveiller,1,1
TKT014300,2024-05-01 14:36:00,CAT001,AGT010,Maroc,Téléphone,4,Résolu,0.6086871343832665,ORANGE — Surveiller,1,1
TKT012230,2023-12-31 19:48:00,CAT007,AGT001,Mali,Chat,5,Résolu,0.6086564335044113,ORANGE — Surveiller,1,0
TKT013568,2024-03-15 07:58:00,CAT004,AGT002,CI,Téléphone,3,Escaladé,0.6085251901303022,ORANGE — Surveiller,1,1
TKT013783,2024-03-29 08:49:00,CAT001,AGT007,Ghana,Email,4,Escaladé,0.6083953913624545,ORANGE — Surveiller,1,1
TKT013819,2024-04-01 14:11:00,CAT003,AGT002,Senegal,Téléphone,3,Résolu,0.608175227441532,ORANGE — Surveiller,1,0
TKT013621,2024-03-19 23:06:00,CAT001,AGT012,CI,Téléphone,4,Résolu,0.6079070027751279,ORANGE — Surveiller,1,1
TKT012764,2024-01-25 13:39:00,CAT001,AGT008,Belgique,Chat,4,Escaladé,0.6078380780441256,ORANGE — Surveiller,1,1
TKT014692,2024-05-26 16:55:00,CAT001,AGT008,CI,Chat,4,Escaladé,0.607766006340413,ORANGE — Surveiller,1,1
TKT014292,2024-05-01 18:13:00,CAT001,AGT012,France,Email,4,Backlog,0.6077408379608942,ORANGE — Surveiller,1,1
TKT014445,2024-05-10 15:29:00,CAT001,AGT008,Ghana,App mobile,4,Escaladé,0.6076710687443009,ORANGE — Surveiller,1,1
TKT013501,2024-03-10 13:04:00,CAT007,AGT006,France,Chat,5,Résolu,0.6073025991211716,ORANGE — Surveiller,1,0
TKT014065,2024-04-16 15:05:00,CAT006,AGT004,Belgique,Chat,3,Escaladé,0.6070980366172869,ORANGE — Surveiller,1,1
TKT013056,2024-02-10 14:59:00,CAT003,AGT004,Cameroun,Email,3,Résolu,0.6070547752589341,ORANGE — Surveiller,1,1
TKT012657,2024-01-19 12:58:00,CAT004,AGT002,Ghana,Web form,3,Résolu,0.607050412441356,ORANGE — Surveiller,1,0
TKT013815,2024-04-01 15:31:00,CAT001,AGT010,CI,Chat,4,Résolu,0.6066738246405516,ORANGE — Surveiller,1,0
TKT014933,2024-06-09 17:55:00,CAT001,AGT012,Cameroun,Chat,4,Résolu,0.6065910274160339,ORANGE — Surveiller,1,0
TKT014635,2024-05-22 20:02:00,CAT004,AGT002,CI,Email,3,Résolu,0.6065884508907605,ORANGE — Surveiller,1,1
TKT012577,2024-01-16 16:45:00,CAT007,AGT010,Maroc,App mobile,5,Résolu,0.6065098195880717,ORANGE — Surveiller,1,0
TKT013426,2024-03-06 15:44:00,CAT001,AGT012,Ghana,Email,4,Backlog,0.6057301877025071,ORANGE — Surveiller,1,1
TKT014730,2024-05-28 18:23:00,CAT003,AGT002,Mali,Email,3,Résolu,0.6055463661189185,ORANGE — Surveiller,1,0
TKT013576,2024-03-15 10:15:00,CAT001,AGT012,Maroc,Chat,4,Résolu,0.6053726885567183,ORANGE — Surveiller,1,0
TKT015218,2024-06-26 01:59:00,CAT001,AGT007,Maroc,Téléphone,4,Résolu,0.6053127703988092,ORANGE — Surveiller,1,1
TKT012271,2024-01-02 13:59:00,CAT003,AGT002,Senegal,Email,3,Escaladé,0.60529527522468,ORANGE — Surveiller,1,1
TKT013414,2024-03-05 10:52:00,CAT001,AGT006,CI,Email,4,En cours,0.6051525167315119,ORANGE — Surveiller,1,0
TKT013700,2024-03-24 16:21:00,CAT007,AGT008,Ghana,Téléphone,5,Escaladé,0.6051486301660506,ORANGE — Surveiller,1,1
TKT014690,2024-05-25 19:29:00,CAT003,AGT004,Senegal,Email,3,Résolu,0.6051239980226996,ORANGE — Surveiller,1,1
TKT012955,2024-02-03 12:05:00,CAT007,AGT006,Belgique,Chat,5,En cours,0.6048937384719807,ORANGE — Surveiller,1,1
TKT014342,2024-05-04 16:13:00,CAT004,AGT002,France,Email,3,Résolu,0.6048697566150801,ORANGE — Surveiller,1,1
TKT013779,2024-03-29 20:55:00,CAT006,AGT002,Cameroun,Chat,3,Escaladé,0.6045646128456996,ORANGE — Surveiller,1,1
TKT014590,2024-05-20 11:04:00,CAT003,AGT011,Cameroun,App mobile,3,Backlog,0.6042984316489873,ORANGE — Surveiller,1,1
TKT013816,2024-04-01 11:59:00,CAT001,AGT008,Mali,Chat,4,Résolu,0.604076952974206,ORANGE — Surveiller,1,0
TKT014128,2024-04-20 09:26:00,CAT004,AGT002,France,Téléphone,3,En cours,0.6039839771170973,ORANGE — Surveiller,1,1
TKT014158,2024-04-22 15:22:00,CAT006,AGT004,Cameroun,App mobile,3,Escaladé,0.6039838944102991,ORANGE — Surveiller,1,1
TKT014219,2024-04-25 01:04:00,CAT003,AGT007,CI,App mobile,3,Résolu,0.6036085741630582,ORANGE — Surveiller,1,0
TKT014822,2024-06-03 20:46:00,CAT004,AGT004,France,Chat,3,Escaladé,0.6035050531628449,ORANGE — Surveiller,1,1
TKT012294,2024-01-02 20:05:00,CAT001,AGT006,Senegal,Email,4,Escaladé,0.6034483752771012,ORANGE — Surveiller,1,1
TKT014225,2024-04-25 16:09:00,CAT004,AGT002,Mali,Téléphone,3,Escaladé,0.6033191735249193,ORANGE — Surveiller,1,1
TKT014643,2024-05-23 12:02:00,CAT006,AGT002,Senegal,Téléphone,3,Résolu,0.6032290920405788,ORANGE — Surveiller,1,1
TKT013384,2024-03-03 18:51:00,CAT007,AGT003,Senegal,Email,5,En cours,0.6028311970644413,ORANGE — Surveiller,1,0
TKT013074,2024-02-12 09:21:00,CAT001,AGT007,Ghana,Email,4,Résolu,0.6027837401504321,ORANGE — Surveiller,1,1
TKT012809,2024-01-27 07:14:00,CAT006,AGT011,Senegal,App mobile,3,Escaladé,0.6024985675870422,ORANGE — Surveiller,1,1
TKT014924,2024-06-09 08:54:00,CAT008,AGT004,Mali,Email,2,Backlog,0.6022313720984913,ORANGE — Surveiller,1,1
TKT014359,2024-05-05 12:15:00,CAT004,AGT002,France,Téléphone,3,Résolu,0.6022142528880874,ORANGE — Surveiller,1,1
TKT014540,2024-05-16 13:38:00,CAT003,AGT004,Cameroun,Chat,3,Escaladé,0.6020484933478029,ORANGE — Surveiller,1,1
TKT013152,2024-02-16 00:04:00,CAT001,AGT003,Senegal,Email,4,Résolu,0.6018142022789271,ORANGE — Surveiller,1,0
TKT014021,2024-04-12 12:52:00,CAT006,AGT004,CI,Chat,3,Escaladé,0.6015280244452823,ORANGE — Surveiller,1,1
TKT012505,2024-01-12 14:20:00,CAT004,AGT004,CI,App mobile,3,Escaladé,0.6012349341631267,ORANGE — Surveiller,1,1
TKT012643,2024-01-19 11:23:00,CAT001,AGT006,Senegal,Email,4,Résolu,0.6011753815514593,ORANGE — Surveiller,1,0
TKT015155,2024-06-23 08:50:00,CAT001,AGT012,Senegal,Email,4,Résolu,0.6010434118939544,ORANGE — Surveiller,1,1
TKT012844,2024-01-29 09:57:00,CAT001,AGT006,CI,Chat,4,Résolu,0.6010089146491909,ORANGE — Surveiller,1,1
TKT012252,2024-01-01 14:47:00,CAT003,AGT004,Maroc,Chat,3,Escaladé,0.6009969638877561,ORANGE — Surveiller,1,1
TKT012398,2024-01-08 11:59:00,CAT004,AGT004,Ghana,Téléphone,3,Escaladé,0.6008376059055097,ORANGE — Surveiller,1,1
TKT012677,2024-01-21 11:04:00,CAT001,AGT008,Senegal,Téléphone,4,Résolu,0.6008261477079255,ORANGE — Surveiller,1,0
TKT014910,2024-06-07 11:25:00,CAT006,AGT002,Cameroun,Web form,3,En cours,0.6006082910687437,ORANGE — Surveiller,1,1
TKT013807,2024-03-31 14:30:00,CAT007,AGT007,France,Email,5,Résolu,0.6005691599452738,ORANGE — Surveiller,1,1
TKT013692,2024-03-23 13:00:00,CAT004,AGT002,Ghana,Téléphone,3,Résolu,0.6005173260725399,ORANGE — Surveiller,1,0
TKT012374,2024-01-06 21:26:00,CAT007,AGT001,France,Téléphone,5,En cours,0.6003938545234143,ORANGE — Surveiller,1,1
TKT013574,2024-03-15 09:34:00,CAT001,AGT010,France,Téléphone,4,Fermé,0.6003570486565215,ORANGE — Surveiller,1,1
TKT015040,2024-06-17 12:38:00,CAT006,AGT011,CI,App mobile,3,Escaladé,0.6001130579525289,ORANGE — Surveiller,1,1
TKT015061,2024-06-18 10:34:00,CAT004,AGT004,CI,Chat,3,Résolu,0.6000202278540266,ORANGE — Surveiller,1,0
TKT014199,2024-04-24 08:13:00,CAT001,AGT006,Belgique,Téléphone,4,Résolu,0.5996391549162274,ORANGE — Surveiller,1,0
TKT012802,2024-01-26 19:28:00,CAT001,AGT001,France,Chat,4,En cours,0.599375725797392,ORANGE — Surveiller,1,1
TKT014295,2024-05-01 07:16:00,CAT003,AGT002,Maroc,Chat,3,En cours,0.5991678318395098,ORANGE — Surveiller,1,1
TKT013724,2024-03-25 15:50:00,CAT001,AGT008,Mali,Email,4,Résolu,0.5990876416872204,ORANGE — Surveiller,1,0
TKT013288,2024-02-24 19:48:00,CAT007,AGT008,Belgique,Chat,5,Backlog,0.5990705694575944,ORANGE — Surveiller,1,1
TKT013283,2024-02-24 12:44:00,CAT001,AGT001,CI,Chat,4,Résolu,0.5989094338907062,ORANGE — Surveiller,1,0
TKT012648,2024-01-19 19:21:00,CAT001,AGT001,Cameroun,Chat,4,Résolu,0.5988290322140082,ORANGE — Surveiller,1,1
TKT014130,2024-04-20 21:05:00,CAT004,AGT011,CI,Chat,3,Backlog,0.5987123356626944,ORANGE — Surveiller,1,1
TKT012257,2024-01-01 09:24:00,CAT003,AGT011,Mali,Chat,3,En cours,0.5985420590250518,ORANGE — Surveiller,1,1
TKT013217,2024-02-20 20:08:00,CAT004,AGT012,Senegal,Chat,3,Résolu,0.5982110461454054,ORANGE — Surveiller,1,0
TKT012714,2024-01-23 18:41:00,CAT004,AGT011,Senegal,App mobile,3,Fermé,0.5982063587032546,ORANGE — Surveiller,1,0
TKT014724,2024-05-28 23:10:00,CAT001,AGT012,CI,Email,4,Résolu,0.5981655511047391,ORANGE — Surveiller,1,0
TKT014771,2024-05-30 04:29:00,CAT001,AGT005,Senegal,App mobile,4,Résolu,0.5981350006156351,ORANGE — Surveiller,1,0
TKT014806,2024-06-01 13:42:00,CAT007,AGT006,Cameroun,Email,5,Résolu,0.5980764411297801,ORANGE — Surveiller,1,1
TKT015150,2024-06-22 13:54:00,CAT007,AGT010,France,Chat,5,Résolu,0.5980425002755395,ORANGE — Surveiller,1,0
TKT013223,2024-02-21 11:57:00,CAT001,AGT006,Maroc,Chat,4,Escaladé,0.5979297867893199,ORANGE — Surveiller,1,1
TKT012533,2024-01-13 15:21:00,CAT007,AGT009,Cameroun,Chat,5,Résolu,0.597799690547786,ORANGE — Surveiller,1,1
TKT013499,2024-03-10 01:51:00,CAT001,AGT001,Senegal,Chat,4,Résolu,0.5977808440441883,ORANGE — Surveiller,1,0
TKT013175,2024-02-18 14:06:00,CAT007,AGT008,Cameroun,Chat,5,Escaladé,0.5975476468181805,ORANGE — Surveiller,1,1
TKT013928,2024-04-08 14:52:00,CAT001,AGT012,Ghana,Chat,4,Résolu,0.5974861881495138,ORANGE — Surveiller,1,1
TKT013533,2024-03-13 15:09:00,CAT001,AGT003,Maroc,Email,4,Escaladé,0.5973083118706991,ORANGE — Surveiller,1,1
TKT013289,2024-02-24 09:13:00,CAT001,AGT003,Senegal,Chat,4,Résolu,0.597258512784004,ORANGE — Surveiller,1,0
TKT013052,2024-02-10 08:53:00,CAT001,AGT008,France,Web form,4,Résolu,0.5970731560108613,ORANGE — Surveiller,1,0
TKT012485,2024-01-11 10:20:00,CAT001,AGT006,Ghana,Chat,4,En cours,0.5969646336485368,ORANGE — Surveiller,1,1
TKT014469,2024-05-11 19:56:00,CAT006,AGT011,Cameroun,Téléphone,3,En cours,0.5969625766123245,ORANGE — Surveiller,1,1
TKT014560,2024-05-17 11:05:00,CAT004,AGT004,Belgique,Chat,3,Escaladé,0.5968131082323537,ORANGE — Surveiller,1,1
TKT012547,2024-01-14 12:46:00,CAT007,AGT011,Cameroun,Email,5,Escaladé,0.5965020444267942,ORANGE — Surveiller,1,1
TKT012785,2024-01-26 12:48:00,CAT003,AGT002,Senegal,Email,3,Résolu,0.5964866443066092,ORANGE — Surveiller,1,0
TKT014516,2024-05-14 21:30:00,CAT006,AGT002,Mali,Téléphone,3,Escaladé,0.5962327030885652,ORANGE — Surveiller,1,1
TKT013804,2024-03-31 20:01:00,CAT002,AGT004,Senegal,Téléphone,2,Résolu,0.5962201419580613,ORANGE — Surveiller,1,0
TKT012966,2024-02-04 11:41:00,CAT003,AGT002,Cameroun,Téléphone,3,Résolu,0.5956874852774853,ORANGE — Surveiller,1,1
TKT012551,2024-01-14 08:42:00,CAT007,AGT010,Mali,Web form,5,Résolu,0.5955766877804574,ORANGE — Surveiller,1,0
TKT013039,2024-02-09 12:32:00,CAT001,AGT010,Senegal,Chat,4,Escaladé,0.5955556106238464,ORANGE — Surveiller,1,1
TKT012245,2024-01-01 10:42:00,CAT001,AGT003,Maroc,Chat,4,Résolu,0.595265952537696,ORANGE — Surveiller,1,1
TKT013341,2024-02-28 16:22:00,CAT004,AGT002,Mali,Email,3,Résolu,0.5952271946073221,ORANGE — Surveiller,1,0
TKT012408,2024-01-08 21:59:00,CAT001,AGT006,France,Web form,4,Escaladé,0.5951344207079177,ORANGE — Surveiller,1,1
TKT014993,2024-06-13 08:26:00,CAT001,AGT005,Belgique,Web form,4,Fermé,0.5950044765660046,ORANGE — Surveiller,1,1
TKT013295,2024-02-25 15:15:00,CAT001,AGT008,Mali,Email,4,Résolu,0.5948479670884536,ORANGE — Surveiller,1,0
TKT015244,2024-06-27 15:52:00,CAT001,AGT003,Ghana,App mobile,4,Escaladé,0.5947927341909093,ORANGE — Surveiller,1,1
TKT012431,2024-01-09 15:43:00,CAT001,AGT010,France,Chat,4,Résolu,0.5943543110525153,ORANGE — Surveiller,1,0
TKT012279,2024-01-02 14:02:00,CAT001,AGT008,Ghana,Chat,4,Escaladé,0.5941644467519737,ORANGE — Surveiller,1,1
TKT013389,2024-03-03 14:47:00,CAT001,AGT008,Mali,Chat,4,Résolu,0.5940513854759831,ORANGE — Surveiller,1,1
TKT012986,2024-02-06 16:47:00,CAT003,AGT002,Maroc,Chat,3,Résolu,0.593912867071201,ORANGE — Surveiller,1,1
TKT014459,2024-05-10 09:56:00,CAT001,AGT010,CI,Téléphone,4,Escaladé,0.5938582544879669,ORANGE — Surveiller,1,1
TKT013762,2024-03-28 12:20:00,CAT001,AGT010,Cameroun,Téléphone,4,Backlog,0.593820128716161,ORANGE — Surveiller,1,1
TKT014598,2024-05-20 08:49:00,CAT006,AGT011,Cameroun,Chat,3,En cours,0.5936390305577641,ORANGE — Surveiller,1,1
